NAME,CREATED,ROAD,addresses_district_id,addresses_district_name,LATITUDE,LONGITUDE
Punt de connexió Barcelona WiFi a la cruïlla de la Ronda de Sant Pere amb el Passeig de Gràcia,2011,Rda Sant Pere,2.0,Eixample,41.38807315281576,2.1703324537450466
Punt de connexió Barcelona WiFi a la cruïlla entre Gran Via de les Corts Catalanes i Aribau,2011,G.V. Corts Catalanes,2.0,Eixample,41.38548135745429,2.162982358837229
Punt de connexió Barcelona WiFi a l'Avinguda Paral·lel 75,2012,Av Paral.lel,3.0,Sants-Montjuïc,41.374814583499685,2.168064522570736
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bailén amb l'Avinguda Diagonal,2012,Av Diagonal,2.0,Eixample,41.39848771714962,2.1682458000980147
Punt de connexió Barcelona WiFi al Parc Central del Poblenou (Av Diagonal amb Pere IV),2011,Av Diagonal,10.0,Sant Martí,41.40679356695045,2.199757373643509
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Aragó,2014,C Lepant,2.0,Eixample,41.402405721889664,2.179243313614118
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb el carrer Indústria,2011,Pg Sant Joan,6.0,Gràcia,41.40266227534264,2.165334889479093
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla de Poblenou amb el Passeig Calvell,2011,Rbla Poblenou,10.0,Sant Martí,41.39732923710743,2.2060968675125183
Punt de connexió Barcelona WiFi a la Ronda del Guinardó 99,2011,Rda Guinardó,7.0,Horta-Guinardó,41.41484591963544,2.171909793789593
Punt de connexió Barcelona WiFi a la cruïlla de la Ronda del Guinardó amb el carrer Cartagena,2011,C Cartagena,7.0,Horta-Guinardó,41.41394311254159,2.170820908816517
Punt de connexió Barcelona WiFi a la cruïlla del carrer València amb Pau Claris,2012,C Pau Claris,2.0,Eixample,41.3940204463938,2.165498923138154
Punt de connexió Barcelona WiFi a la cruïlla del carrer Padilla amb Consell de Cent,2012,C Consell de Cent,2.0,Eixample,41.40268742988415,2.180915732915647
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb l'Avinguda Diagonal,2012,Rbla Poblenou,10.0,Sant Martí,41.4055681852213,2.1954131860818658
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Villarroel amb Floridablanca,2012,C Villarroel,2.0,Eixample,41.38097482237911,2.1622456019345284
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte d'Urgell amb Floridablanca,2012,C Comte d'Urgell,2.0,Eixample,41.380488678003424,2.1605456295330705
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb Floridablanca,2012,C Comte Borrell,2.0,Eixample,41.37929189318276,2.15990337471795
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer de Dolors Monserdà,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.40165848138661,2.122110797032331
Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Via Augusta,2014,C Santaló,5.0,Sarrià-Sant Gervasi,41.398673452819295,2.1419045388944378
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Tavern amb carrer Via Augusta,2014,C Tavern,5.0,Sarrià-Sant Gervasi,41.39924076730373,2.144167406191116
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Béjar amb carrer de la Creu Coberta,2014,C Béjar,3.0,Sants-Montjuïc,41.37550030757016,2.146341092003709
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte Borrell amb l'Avinguda de Roma,2014,C Comte Borrell,2.0,Eixample,41.384442641676,2.153499553763789
Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb carrer Bruc,2014,C Còrsega,2.0,Eixample,41.39906163922058,2.162841694978125
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb carrer Mallorca,2014,C Comte Borrell,2.0,Eixample,41.385441437769416,2.1516991092028164
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte d'Urgell amb carrer Provença,2014,C Comte d'Urgell,2.0,Eixample,41.38707071293433,2.151818201727234
Punt de connexió Barcelona WiFi a la cruïlla del carrer Diputació amb carrer Bailèn,2014,C Diputació,2.0,Eixample,41.39471038254474,2.172946986978081
Punt de connexió Barcelona WiFi a la cruïlla del carrer Aribau amb Rosselló,2014,C Aribau,2.0,Eixample,41.39137158000668,2.155264542710697
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 171 amb Muntaner,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.39913514288585,2.1433245223212243
Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Julià Portet,2012,Via Laietana,1.0,Ciutat Vella,41.386473165225226,2.175299243286832
Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Argenteria,2012,Via Laietana,1.0,Ciutat Vella,41.38381204360592,2.17899936239958
Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb Sicília,2012,Pl Sagrada Família,2.0,Eixample,41.402006791166656,2.173410053748836
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Gaudí amb el carrer Indústria,2012,C Indústria,2.0,Eixample,41.40933749775871,2.174229388378732
Punt de connexió Barcelona WiFi a la cruïlla del carrer Aribau amb l'Avinguda Diagonal,2012,Av Diagonal,2.0,Eixample,41.39438697517574,2.151262544858517
Centre Cívic Can Verdaguer,2013,Carrer de Piferrer,8.0,Nou Barris,41.43410459884157,2.1792048887112854
Centre Cívic Can Verdaguer,2013,Carrer de Piferrer,8.0,Nou Barris,41.43410459884157,2.1792048887112854
Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,2011,Passeig de la Vall d'Hebron,6.0,Gràcia,41.420039115771104,2.13967498940329
Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,2011,Passeig de la Vall d'Hebron,6.0,Gràcia,41.420039115771104,2.13967498940329
Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,2011,Passeig de la Vall d'Hebron,6.0,Gràcia,41.420039115771104,2.13967498940329
Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,2011,Passeig de la Vall d'Hebron,6.0,Gràcia,41.420039115771104,2.13967498940329
Punt de connexió Barcelona WiFi a la cruïlla del carrer Sant Antoni M. Claret amb Cartagena,2012,C Sant Antoni Maria Claret,2.0,Eixample,41.411326430790176,2.1745071370967533
Centre Cultural La Farinera del Clot,1999,Gran Via de les Corts Catalanes,10.0,Sant Martí,41.40487897583886,2.18840476699031
Centre Cultural La Farinera del Clot,1999,Gran Via de les Corts Catalanes,10.0,Sant Martí,41.40487897583886,2.18840476699031
Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Deu i Mata,2011,C Numància,4.0,Les Corts,41.38773667796516,2.1345873422810464
Punt de connexió Barcelona WiFi al Passeig de Sant Antoni (Estació d'Autobusos de Sants),2012,C Viriat,3.0,Sants-Montjuïc,41.37977546466304,2.1393347876396667
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Aribau amb carrer Paris,2014,C Aribau,2.0,Eixample,41.39312281984424,2.1529050307040896
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Aribau amb carrer Via Augusta,2014,C Aribau,5.0,Sarrià-Sant Gervasi,41.39971611339324,2.144931673013603
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb Pg. de la Bonanova,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.401274235562326,2.122852491250377
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 365 amb Institut Químic,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.40212373788541,2.1199481982227746
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer de Sant Eusebi,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.40109286501225,2.148868590750709
Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb carrer de les Santjoanistes,2014,C Balmes,5.0,Sarrià-Sant Gervasi,41.402017529420064,2.1463957648654897
Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb carrer Mallorca,2014,C Balmes,2.0,Eixample,41.391523877118594,2.159934651876779
Punt de connexió Barcelona WiFi a la cruïlla de la Plaça de Sants amb el Passeig de Sant Antoni,2012,C Antoni de Capmany,3.0,Sants-Montjuïc,41.37545867195077,2.135415351878092
Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Caterina i el Passeig de Sant Antoni,2012,Pg Sant Antoni,3.0,Sants-Montjuïc,41.37755040542828,2.137787573183941
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Diagonal amb Via Augusta,2012,Av Diagonal,2.0,Eixample,41.39563149331648,2.1557153881622475
Punt de connexió Barcelona WiFi a la cruïlla del carrer Doctor Roux amb Via Augusta,2012,Via Augusta,5.0,Sarrià-Sant Gervasi,41.397831283184175,2.13015930189597
Punt de connexió Barcelona WiFi a la cruïlla del carrer Vallmajor amb Via Augusta,2012,Via Augusta,5.0,Sarrià-Sant Gervasi,41.39788414836811,2.138826140383146
Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el carrer Ferran,2012,C la Rambla,1.0,Ciutat Vella,41.38034247569639,2.174068770732233
Punt de connexió Barcelona WiFi a la cruïlla del carrer Moianés amb Ctra de la Bordeta,2014,C Moianès,3.0,Sants-Montjuïc,41.372487023459975,2.142557740302649
Punt de connexió Barcelona WiFi a la cruïlla del carrer Mont-ral amb carrer Dr. Letamendi,2014,C Mont-ral,7.0,Horta-Guinardó,41.43824695154287,2.162940673321132
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Paral·lel amb Portal de Santa Madrona,2011,Av Paral.lel,3.0,Sants-Montjuïc,41.37478680740541,2.173643859949881
Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb el Passeig de Sant Joan,2011,Pg Sant Joan,2.0,Eixample,41.39761223977326,2.171787872117715
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte d'Urgell amb Tamarit,2012,C Comte d'Urgell,2.0,Eixample,41.37931456732778,2.1623574626761792
Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb Diputació,2012,C Balmes,2.0,Eixample,41.38832586598571,2.1638323334249474
Centre Cívic Vallvidrera Vázquez Montalbán,2002,Carrer dels Reis Catòlics,5.0,Sarrià-Sant Gervasi,41.41539106451315,2.102545331836101
Centre Cívic Vallvidrera Vázquez Montalbán,2002,Carrer dels Reis Catòlics,5.0,Sarrià-Sant Gervasi,41.41539106451315,2.102545331836101
Centre Can Clos *En construcció,2002,Pl Mig de Can Clos,3.0,Sants-Montjuïc,41.36106621913381,2.146453960402699
Associació Casal Municipal de Gent Gran Verneda Alta,1987,Carrer de Binèfar,10.0,Sant Martí,41.4252594528991,2.204474971878569
Associació Casal Municipal de Gent Gran Verneda Alta,1987,Carrer de Binèfar,10.0,Sant Martí,41.4252594528991,2.204474971878569
Mercat de Sarrià,1984,Pg Reina Elisenda Montcada,5.0,Sarrià-Sant Gervasi,41.3998359320904,2.1207231796604997
Mercat de Sarrià,1984,Pg Reina Elisenda Montcada,5.0,Sarrià-Sant Gervasi,41.3998359320904,2.1207231796604997
Espai de Gent Gran La Violeta,2013,C Maspons,6.0,Gràcia,41.401030994270805,2.1562145898860363
Espai de Gent Gran La Violeta,2013,C Maspons,6.0,Gràcia,41.401030994270805,2.1562145898860363
Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb carrer Nàpols,2014,C Mallorca,2.0,Eixample,41.40076651151112,2.171961216690067
"Punt de connexió Barcelona WiFi a la cruïlla del Passeig Maragall, 101  amb Xiprer",2014,Pg Maragall,7.0,Horta-Guinardó,41.41844524136423,2.180329489490662
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb Madrazo,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.400865323262096,2.150030176756053
Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb Pau Claris,2014,C Consell de Cent,2.0,Eixample,41.39223801736627,2.1673879231006272
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Còrsega,2014,C Lepant,2.0,Eixample,41.40683228240922,2.173360366927164
Punt de connexió Barcelona WiFi a la plaça Reina Maria Cristina,2011,Pl Reina Maria Cristina,4.0,Les Corts,41.38839217729596,2.127203860035805
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla Prim amb Avinguda Diagonal,2011,Av Diagonal,10.0,Sant Martí,41.41153520323394,2.218569071246306
Punt de connexió Barcelona WiFi a la cruïlla del carrer Espronceda amb Avinguda Diagonal,2011,Av Diagonal,10.0,Sant Martí,41.40730439616135,2.2018660556074585
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Avinguda Diagonal,2011,Av Diagonal,10.0,Sant Martí,41.40648213014639,2.198641000560115
Punt de connexió Barcelona WiFi a la cruïlla del carrer Rocafort amb l'Avinguda de Roma,2012,Av Roma,2.0,Eixample,41.38285061622837,2.148848802645859
Punt de connexió Barcelona WiFi al carrer Sabino de Arana,2014,C Sabino Arana,4.0,Les Corts,41.38547614322759,2.1266907591970448
Punt de connexió Barcelona WiFi a la cruïlla del carrer Rosselló amb carrer Castillejos,2014,C Rosselló,2.0,Eixample,41.407310733154446,2.17572884741126
Punt de connexió Barcelona WiFi a la cruïlla de la Plaça de Sanllehy amb Sardenya,2014,Pl Sanllehy,6.0,Gràcia,41.41359406245847,2.160744516866351
Punt de connexió Barcelona WiFi a la cruïlla del Pg de Sant Joan amb el carrer Casp,2014,Pg Sant Joan,2.0,Eixample,41.39360368666426,2.1768621583860077
Punt de connexió Barcelona WiFi a la cruïlla del carrer Sant Lluís amb el carrer Pi i Maragall,2014,C Pi i Margall,6.0,Gràcia,41.40723070029283,2.1632371966134354
Punt de connexió Barcelona WiFi a la cruïlla del carrer Torre d'en Damians amb c. Consell de Cent,2014,C Torre d'en Damians,3.0,Sants-Montjuïc,41.37575904429753,2.1445167384391493
Punt de connexió Barcelona WiFi a la cruïlla del carrer Torre d'en Damians amb c. Creu Coberta,2014,C Torre d'en Damians,3.0,Sants-Montjuïc,41.37545412801256,2.1446322921907943
Punt de connexió Barcelona WiFi a la cruïlla del carrer Mare de Déu del Coll amb el carrer Maignon,2014,C Mare de Déu del Coll,6.0,Gràcia,41.4084465662193,2.1502645607902893
Punt de connexió Barcelona WiFi a la cruïlla del carrer Modolell amb Via Augusta,2014,C Modolell,5.0,Sarrià-Sant Gervasi,41.39757937344536,2.1373495214938125
Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb carrer Casp,2014,C Nàpols,2.0,Eixample,41.39536754772437,2.179293525565973
Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb carrer Indústria,2014,C Nàpols,6.0,Gràcia,41.404176302357385,2.167660047525287
Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb carrer Marques de Setmenat,2014,C Numància,4.0,Les Corts,41.38525726737349,2.137165610565717
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Centre Esportiu Municipal Sagrada Família,1998,C Cartagena,2.0,Eixample,41.40729090540174,2.179320759601953
Servei de Documentació i Accés al Coneixement  (SEDAC),1989,Pl Sant Jaume,1.0,Ciutat Vella,41.38254105123275,2.177172350140966
Servei de Documentació i Accés al Coneixement  (SEDAC),1989,Pl Sant Jaume,1.0,Ciutat Vella,41.38254105123275,2.177172350140966
Servei de Documentació i Accés al Coneixement  (SEDAC),1989,Pl Sant Jaume,1.0,Ciutat Vella,41.38254105123275,2.177172350140966
Sala d'Estudi Garcilaso,2004,C Garcilaso,9.0,Sant Andreu,41.42263560544463,2.1862316852898918
Sala d'Estudi Garcilaso,2004,C Garcilaso,9.0,Sant Andreu,41.42263560544463,2.1862316852898918
Biblioteca La Sagrera-Marina Clotet,2009,Carrer del Camp del Ferro,9.0,Sant Andreu,41.42590664382971,2.193781307287532
Biblioteca La Sagrera-Marina Clotet,2009,Carrer del Camp del Ferro,9.0,Sant Andreu,41.42590664382971,2.193781307287532
Biblioteca La Sagrera-Marina Clotet,2009,Carrer del Camp del Ferro,9.0,Sant Andreu,41.42590664382971,2.193781307287532
Biblioteca La Sagrera-Marina Clotet,2009,Carrer del Camp del Ferro,9.0,Sant Andreu,41.42590664382971,2.193781307287532
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb el Passeig Garcia Faria,2011,C Lope de Vega,10.0,Sant Martí,41.40024044062201,2.209374650194047
Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb el carrer Navas de Tolosa,2011,C Navas de Tolosa,10.0,Sant Martí,41.41716831239237,2.184554437306185
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb el Passeig Lluís Companys,2011,Plta Comerç,1.0,Ciutat Vella,41.389923297202174,2.1811992908612674
Punt de connexió Barcelona WiFi a la cruïlla del carrer Ferrocarril amb el Passeig Calvell,2011,Pg Calvell,10.0,Sant Martí,41.39856538696481,2.2075052031277096
Centre Esportiu Municipal Piscina Sant Jordi,1987,París,2.0,Eixample,41.38795885151004,2.14824894371729
Centre Esportiu Municipal Piscina Sant Jordi,1987,París,2.0,Eixample,41.38795885151004,2.14824894371729
Centre Esportiu Municipal Piscina Sant Jordi,1987,París,2.0,Eixample,41.38795885151004,2.14824894371729
Centre Esportiu Municipal Piscina Sant Jordi,1987,París,2.0,Eixample,41.38795885151004,2.14824894371729
Centre Esportiu Municipal Piscina Sant Jordi,1987,París,2.0,Eixample,41.38795885151004,2.14824894371729
Centre Esportiu Municipal Piscina Sant Jordi,1987,París,2.0,Eixample,41.38795885151004,2.14824894371729
Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb Còrsega,2012,C Casanova,2.0,Eixample,41.39073969220964,2.15176539190156
Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Claris amb la Ronda de Sant Pere,2012,Pl Urquinaona,2.0,Eixample,41.38893152382953,2.1725852583351686
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bruc amb l'Avinguda Diagonal,2012,C Bruc,2.0,Eixample,41.39793439935798,2.1646238492116003
Punt de connexió Barcelona WiFi a la cruïlla Av. de l'Estatut de Catalunya amb Pl. Botticelli,2014,Av Estatut de Catalunya,7.0,Horta-Guinardó,41.43361219395648,2.1532996480378634
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Rocafort amb Rosselló,2014,C Rocafort,2.0,Eixample,41.38457012623248,2.1461829311871616
Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Provença,2014,C Villarroel,2.0,Eixample,41.38799332223037,2.1533111427304013
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Pere IV,2014,C Bilbao,10.0,Sant Martí,41.40531337313744,2.200039970334805
Sala d’estudi puntual Ramon d’Alòs-Moner,2021,Rambla de Prim,10.0,Sant Martí,41.41651768836496,2.211829055350884
Sala d’estudi puntual Ramon d’Alòs-Moner,2021,Rambla de Prim,10.0,Sant Martí,41.41651768836496,2.211829055350884
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bac de Roda amb la Ronda del Litoral,2011,C Bac de Roda,10.0,Sant Martí,41.40142937928697,2.212255238832149
Punt de connexió Barcelona WiFi a la cruïlla del carrer Selva de Mar amb Avinguda Diagonal,2011,C Selva de Mar,10.0,Sant Martí,41.408598936799,2.209238394506165
Punt de connexió Barcelona WiFi a la cruïlla de Bac de Roda amb el Passeig Taulat,2011,Pg Taulat,10.0,Sant Martí,41.40283772578351,2.2100273943040354
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb el carrer Rosselló,2011,Pg Sant Joan,2.0,Eixample,41.40097060381962,2.1675627359531013
Punt de connexió Barcelona WiFi a la cruïlla de la plaça Lesseps amb el carrer Gran de Gràcia,2011,Pl Lesseps,5.0,Sarrià-Sant Gervasi,41.40638997514115,2.149734522785366
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb la Ronda Litoral,2011,Pg Calvell,10.0,Sant Martí,41.39867929404264,2.20916634383397
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb el carrer Diputació,2011,Pg Sant Joan,2.0,Eixample,41.3959372353558,2.174074054857894
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla Prim amb el Passeig Taulat,2011,Pl Llevant,10.0,Sant Martí,41.41127131389504,2.219582985516764
Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Pla amb el Passeig de Garcia Faria,2011,C Josep Pla,10.0,Sant Martí,41.40690732864903,2.2181385849177864
Centre Esportiu Municipal Sant Andreu - La Sagrera,1987,C Santa Coloma,9.0,Sant Andreu,41.429802449253,2.1928695656197794
Centre Esportiu Municipal Sant Andreu - La Sagrera,1987,C Santa Coloma,9.0,Sant Andreu,41.429802449253,2.1928695656197794
Centre Esportiu Municipal Sant Andreu - La Sagrera,1987,C Santa Coloma,9.0,Sant Andreu,41.429802449253,2.1928695656197794
Centre Esportiu Municipal Sant Andreu - La Sagrera,1987,C Santa Coloma,9.0,Sant Andreu,41.429802449253,2.1928695656197794
Centre Esportiu Municipal Sant Andreu - La Sagrera,1987,C Santa Coloma,9.0,Sant Andreu,41.429802449253,2.1928695656197794
Centre Esportiu Municipal Sant Andreu - La Sagrera,1987,C Santa Coloma,9.0,Sant Andreu,41.429802449253,2.1928695656197794
Mercat de les Flors Centre de les Arts de Moviment,1986,Lleida,3.0,Sants-Montjuïc,41.370538264069474,2.157271883570921
Centre Cívic Sant Martí,1984,C Selva de Mar,10.0,Sant Martí,41.41665521642997,2.198581654422569
Centre Cívic Sant Martí,1984,C Selva de Mar,10.0,Sant Martí,41.41665521642997,2.198581654422569
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Centre Esportiu Municipal Can Ricart,1991,C Sant Oleguer,1.0,Ciutat Vella,41.37731084646637,2.170880489591537
Casal de Gent Gran d'Horta *Feliu i Codina,2004,C Feliu i Codina,7.0,Horta-Guinardó,41.43425288014582,2.16151977853595
Casal de Gent Gran d'Horta *Feliu i Codina,2004,C Feliu i Codina,7.0,Horta-Guinardó,41.43425288014582,2.16151977853595
Parc de la Pegaso,1986,C Sagrera,9.0,Sant Andreu,41.42688804853376,2.190739286407059
Parc de la Pegaso,1986,C Sagrera,9.0,Sant Andreu,41.42688804853376,2.190739286407059
Fundació Antoni Tàpies,1987,C Aragó,2.0,Eixample,41.39155351265377,2.1637754588196367
Oficina d'Atenció Ciutadana del Districte de Sant Martí,1993,Pl Valentí Almirall,10.0,Sant Martí,41.40893542278706,2.191994563654206
Oficina d'Atenció Ciutadana del Districte de Sant Martí,1993,Pl Valentí Almirall,10.0,Sant Martí,41.40893542278706,2.191994563654206
Casal de Gent Gran Penitents,2000,Pg Vall d'Hebron,6.0,Gràcia,41.42003175537995,2.1402254329615684
Casal de Gent Gran Penitents,2000,Pg Vall d'Hebron,6.0,Gràcia,41.42003175537995,2.1402254329615684
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Centre Esportiu Municipal de Sant Sebastià,1995,Pl Mar,1.0,Ciutat Vella,41.37338323649785,2.188609349331411
Casal de Gent Gran Mossèn Clapés,2005,C Gran de Sant Andreu,9.0,Sant Andreu,41.44300958069959,2.187586234325732
Casal de Gent Gran Mossèn Clapés,2005,C Gran de Sant Andreu,9.0,Sant Andreu,41.44300958069959,2.187586234325732
Casal de Gent Gran Pedraforca,1985,C Pedraforca,8.0,Nou Barris,41.46141821200166,2.175282758337867
Casal de Gent Gran Pedraforca,1985,C Pedraforca,8.0,Nou Barris,41.46141821200166,2.175282758337867
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Centre Esportiu Municipal Vintró - Joan Alentorn,1993,Consell de Cent,10.0,Sant Martí,41.40668991650136,2.1862984907086447
Casal de Gent Gran Navas,1989,C Capella,9.0,Sant Andreu,41.41694937634155,2.181589574669556
Casal de Gent Gran Navas,1989,C Capella,9.0,Sant Andreu,41.41694937634155,2.181589574669556
Jardins del  Baix Guinardó,1995,C Marina,7.0,Horta-Guinardó,41.40977850723608,2.1686584215423337
Jardins del  Baix Guinardó,1995,C Marina,7.0,Horta-Guinardó,41.40977850723608,2.1686584215423337
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
